ItemCoreCode;Barcode;Dimensions1Alias;Dimensions2Alias;Multiplier
3115;4030600101131;-;-;1,0000
3115;3258171940114;-;-;1,0000
3115;4030600101148;-;-;20,0000
3115;13258172940110;-;-;20,0000
3056;4030600090732;-;-;1,0000
3056;4030600090749;-;-;10,0000
3116;3258172940113;-;-;20,0000
3116;4030600101100;-;-;1,0000
3116;4030600101117;-;-;20,0000
3057;4030600090701;-;-;1,0000
3057;4030600090718;-;-;10,0000
3061;4030600098486;-;-;10,0000
3061;4030600098479;-;-;1,0000
3095;8710900004610;-;-;1,0000
3095;8710900804616;-;-;10,0000
3111;4030700062684;-;-;5,0000
3111;4030700062677;-;-;1,0000
2290;4030600088586;-;-;1,0000
2290;4030600088609;-;-;20,0000
2884;4030600089934;-;-;1,0000
2884;4030600089941;-;-;20,0000
2113;8710900052451;-;-;1,0000
2113;8710900652453;-;-;10,0000
911;8000001307667;-;-;1,0000
923;8000001307599;-;-;1,0000
1220;5410833702685;-;-;10,0000
1220;42145394;-;-;1,0000
1220;54029910;-;-;1,0000
1901;8000001000049;-;-;1,0000
976;4031800001252;-;-;10,0000
976;40318271;-;-;1,0000
974;40318042;-;-;1,0000
974;4031300008706;-;-;10,0000
15055;25900211219;-;-;1,0000
15055;25900281212;-;-;10,0000
18148;25900414672;-;-;10,0000
18148;25900214678;-;-;1,0000
18147;25900414658;-;-;10,0000
18147;25900214654;-;-;1,0000
15054;25900211516;-;-;1,0000
15054;25900281526;-;-;10,0000
16306;25900211813;-;-;1,0000
16306;25900281816;-;-;10,0000
16302;25900211714;-;-;1,0000
16302;25900281724;-;-;10,0000
CA002;7622100511960;-;-;1,0000
CA001;7622100511946;-;-;1,0000
CA003;7622100515104;-;-;1,0000
DA036;8032817683932;-;-;1,0000
DA034;8032817683826;-;-;1,0000
DA091;7622100511922;-;-;1,0000
DA092;7622100511885;-;-;1,0000
DA090;7622100511908;-;-;1,0000
DA088;7622100508021;-;-;1,0000
DA089;7622100509271;-;-;1,0000
GA014;8056897052334;-;-;1,0000
GA013;8056897052310;-;-;1,0000
GA015;8056897052358;-;-;1,0000
GA017;8056897052396;-;-;1,0000
GA016;8056897052372;-;-;1,0000
2275;80757184;-;-;1,0000
2275;8032817680351;-;-;20,0000
1302;4023500030090;-;-;10,0000
1302;40235806;-;-;1,0000
2274;80757177;-;-;1,0000
2274;8032817680344;-;-;20,0000
16259;7465603160316;-;-;25,0000
16253;7465603160361;-;-;25,0000
17385;7465603160972;-;-;24,0000
17883;7465603162525;-;-;25,0000
1590;4069400107609;-;-;5,0000
1590;4069400107104;-;-;1,0000
1590;8000001368736;-;-;1,0000
1591;4069400106206;-;-;1,0000
1591;4069400106701;-;-;5,0000
1591;8000001368743;-;-;1,0000
1922;3258170350006;-;-;25,0000
1922;8416400888131;-;-;1,0000
1923;3258170363303;-;-;1,0000
1924;3258170350112;-;-;1,0000
1924;3258171350111;-;-;5,0000
2644;8720400402373;-;-;5,0000
2644;8717625184498;-;-;10,0000
2644;8717625184481;-;-;1,0000
2236;8717625118622;-;-;1,0000
2236;8717625118639;-;-;10,0000
1882;8717625027825;-;-;1,0000
1882;8717625027832;-;-;10,0000
1882;8720400402755;-;-;5,0000
2192;8717625120717;-;-;20,0000
2192;8717625120700;-;-;1,0000
1881;8717625009173;-;-;1,0000
1881;8717625009197;-;-;10,0000
16787;8719800001507;-;-;25,0000
16788;8719800650248;-;-;25,0000
17965;8717625048998;-;-;25,0000
17712;8719800007127;-;-;25,0000
1221;8719800200122;-;-;1,0000
1221;8000001369825;-;-;1,0000
1221;8719800200740;-;-;10,0000
2643;8717625184450;-;-;1,0000
2643;8720400402687;-;-;5,0000
2643;8717625184467;-;-;10,0000
1702;8000001369023;-;-;1,0000
1702;8719800007851;-;-;1,0000
1702;8719800007929;-;-;10,0000
1703;8000001369030;-;-;1,0000
1703;8719800007905;-;-;10,0000
1703;8719800007868;-;-;1,0000
2012;8717625066664;-;-;5,0000
2012;8717625066688;-;-;1,0000
1223;8000001369849;-;-;1,0000
1223;8719800095568;-;-;10,0000
1223;8719800950010;-;-;1,0000
2779;48502979;-;-;1,0000
2779;4850008000276;-;-;10,0000
2811;4260214958924;-;-;10,0000
2811;4260214958917;-;-;1,0000
2812;4260214958887;-;-;1,0000
DT002;5410706841695;-;-;1,0000
DT003;5410706841718;-;-;1,0000
DT001;5410706841671;-;-;1,0000
DT004;5410706841732;-;-;1,0000
DT005;5410706841763;-;-;1,0000
DT005;5410706841756;-;-;1,0000
DT006;5410706842111;-;-;1,0000
DW014;5410706865707;-;-;1,0000
DW007;5410706847543;-;-;1,0000
DW007;5410706842074;-;-;1,0000
DW005;5410706842036;-;-;1,0000
DW005;5410706847581;-;-;1,0000
DW006;5410706842050;-;-;1,0000
DW006;5410706847567;-;-;1,0000
DW004;5410706842012;-;-;1,0000
DW004;5410706847604;-;-;1,0000
DW001;5410706842159;-;-;1,0000
DW001;5410706847468;-;-;1,0000
DW002;5410706841992;-;-;1,0000
DW002;5410706847529;-;-;1,0000
DW003;5410706847505;-;-;1,0000
DW003;5410706842661;-;-;1,0000
DW013;5410706865554;-;-;1,0000
DW011;5410706850239;-;-;1,0000
DW011;5410706850222;-;-;1,0000
DW010;5410706850208;-;-;1,0000
DW008;5410706850161;-;-;1,0000
DW009;5410706850192;-;-;1,0000
DW009;5410706850185;-;-;1,0000
DV009;5410706850949;-;-;1,0000
DV008;5410706998689;-;-;1,0000
DV008;5410706850963;-;-;1,0000
DV006;5410706850901;-;-;1,0000
DV007;5410706850925;-;-;1,0000
DV010;5410706859874;-;-;1,0000
DV002;5410706841916;-;-;1,0000
DI004;8032817682157;-;-;1,0000
DV005;5410706841893;-;-;1,0000
DV003;5410706841831;-;-;1,0000
DV004;5410706841879;-;-;1,0000
DI002;8032817682126;-;-;1,0000
DV001;5410706841855;-;-;1,0000
DI005;8032817682171;-;-;1,0000
DI003;8032817682140;-;-;1,0000
DI006;8032817682164;-;-;1,0000
DI001;8032817682133;-;-;1,0000
FA003;5410706841978;-;-;1,0000
FA002;5410706841954;-;-;1,0000
FA001;5410706841930;-;-;1,0000
DU003;5410706841817;-;-;1,0000
DU009;5410706865660;-;-;1,0000
DU002;5410706841794;-;-;1,0000
DU001;5410706841770;-;-;1,0000
2146;8717625106735;-;-;10,0000
2146;8717625106728;-;-;1,0000
16511;5461003170896;-;-;1,0000
16767;7465603170803;-;-;1,0000
16213;7465603170698;-;-;25,0000
18215;7465603171190;-;-;25,0000
18213;7465603171206;-;-;25,0000
18214;7465603171183;-;-;25,0000
2006;8027463234928;-;-;10,0000
DG007;7622100669692;-;-;1,0000
DG007;8032817684793;-;-;1,0000
HE009;7622100670643;-;-;1,0000
HC001;8032817684892;-;-;1,0000
HC001;5201222709053;-;-;1,0000
HA001;8032817684854;-;-;1,0000
HA001;5201222709138;-;-;1,0000
HA001;5201222709091;-;-;1,0000
HE010;7622100670667;-;-;1,0000
HE008;7622100670612;-;-;1,0000
HE007;7622100670575;-;-;1,0000
HC002;8032817684915;-;-;1,0000
HC002;5201222708995;-;-;1,0000
HA002;5201222708971;-;-;1,0000
HA002;5201222708902;-;-;1,0000
HA002;8032817684816;-;-;1,0000
ED077;705632881477;-;-;1,0000
ED077;705632939185;-;-;5,0000
ED091;8051160710355;-;-;1,0000
ED090;8051160710287;-;-;1,0000
ED088;8051160710263;-;-;1,0000
ED092;8051160710379;-;-;1,0000
ED089;8051160710300;-;-;1,0000
ED002;4033100096839;-;-;5,0000
ED002;4033100064586;-;-;1,0000
ED002;4033100064593;-;-;5,0000
ED005;4033100080647;-;-;1,0000
ED005;4033100081132;-;-;10,0000
ED004;4033100081125;-;-;6,0000
ED004;4033100080623;-;-;1,0000
ED007;4033100096952;-;-;5,0000
EZ991;4033100028090;-;-;1,0000
EZ991;4033100028106;-;-;6,0000
ED003;4033100096914;-;-;1,0000
ED003;4033100075988;-;-;1,0000
ED003;4033100075995;-;-;6,0000
ED003;4033100096921;-;-;6,0000
ED054;4033100032639;-;-;1,0000
2763;8710151586897;-;-;5,0000
2763;8710151586880;-;-;1,0000
2526;8710151567667;-;-;1,0000
2526;8710151567919;-;-;5,0000
2527;8710151567933;-;-;5,0000
2527;8710151567674;-;-;1,0000
2339;8710151565793;-;-;1,0000
2339;8710151565809;-;-;5,0000
3360;59054887;-;-;1,0000
3360;5903141050253;-;-;10,0000
3360;5903141050239;-;-;10,0000
2949;8723900209787;-;-;10,0000
2949;8723900212510;-;-;10,0000
2949;8723900212503;-;-;1,0000
2949;8723900209770;-;-;1,0000
1836;59468912;-;-;1,0000
1836;5942425000935;-;-;20,0000
1836;40318462;-;-;1,0000
1836;4031800001184;-;-;20,0000
2239;42196044;-;-;1,0000
2239;4031300080566;-;-;10,0000
2591;5000219023697;-;-;20,0000
2591;59931027;-;-;1,0000
1815;7501031700004;-;-;10,0000
1815;75060534;-;-;1,0000
3581;8723900932197;-;-;6,0000
3581;80902980;-;-;1,0000
3325;5000219024120;-;-;20,0000
3320;5000219024045;-;-;1,0000
3320;5000219024052;-;-;20,0000
3322;5000219024090;-;-;20,0000
3322;5000219024083;-;-;1,0000
3321;5000219024229;-;-;1,0000
3321;5000219024236;-;-;10,0000
3324;5000219024076;-;-;20,0000
3324;5000219024069;-;-;1,0000
3323;5000219024243;-;-;1,0000
3323;5000219024250;-;-;10,0000
2494;59041849;-;-;1,0000
2494;5903141010066;-;-;10,0000
2494;80947455;-;-;1,0000
2494;8027463002329;-;-;10,0000
2764;8723900207080;-;-;10,0000
2764;8723900207073;-;-;1,0000
2613;59930976;-;-;1,0000
2613;5998900412526;-;-;20,0000
2615;5998900412557;-;-;20,0000
2615;59931003;-;-;1,0000
2612;4031300100271;-;-;10,0000
2612;42221913;-;-;1,0000
2614;59928133;-;-;1,0000
2614;5998900409380;-;-;10,0000
2605;8723900202504;-;-;1,0000
2605;8723900202528;-;-;10,0000
2607;8723900202542;-;-;5,0000
2607;8723900202535;-;-;1,0000
1980;4031300062869;-;-;10,0000
2948;8723900210004;-;-;1,0000
2948;8723900210011;-;-;10,0000
2645;8723900203402;-;-;10,0000
2645;8723900206823;-;-;10,0000
2645;8723900206816;-;-;1,0000
2645;8723900203396;-;-;1,0000
1814;5000219008335;-;-;10,0000
1835;40318455;-;-;1,0000
1835;4031800001054;-;-;20,0000
2959;5000219023871;-;-;20,0000
2959;5000219023864;-;-;1,0000
2958;5000219023840;-;-;1,0000
2958;5000219023857;-;-;10,0000
2426;5903141006632;-;-;10,0000
2426;59039501;-;-;1,0000
17958;76622080621;-;-;25,0000
17956;76622080652;-;-;30,0000
17960;76622080638;-;-;25,0000
EZ212;8051160717170;-;-;1,0000
2333;8720400247394;-;-;10,0000
2333;8720400247264;-;-;1,0000
2335;8720400247240;-;-;1,0000
2335;8720400247387;-;-;10,0000
2332;8720400255900;-;-;10,0000
2332;8720400248957;-;-;1,0000
2331;8720400247370;-;-;10,0000
2331;8720400247226;-;-;1,0000
2337;8720400247363;-;-;10,0000
2337;8720400247202;-;-;1,0000
2334;8720400255887;-;-;10,0000
2334;8720400248933;-;-;1,0000
2336;8720400255894;-;-;10,0000
2336;8720400248940;-;-;1,0000
2338;8720400248964;-;-;1,0000
2338;8720400255917;-;-;10,0000
1725;8000001369122;-;-;1,0000
1542;5707294009539;-;-;1,0000
1542;8000001368699;-;-;1,0000
1542;5707294009553;-;-;5,0000
3051;5707294149150;-;-;1,0000
3051;5707294149167;-;-;5,0000
1653;8000001368903;-;-;1,0000
1599;5707294013475;-;-;5,0000
1599;5707294013468;-;-;1,0000
1599;5707294013482;-;-;5,0000
1600;5707294013000;-;-;5,0000
1600;5707294012980;-;-;1,0000
1654;8000001368910;-;-;1,0000
1652;8000001368897;-;-;1,0000
2145;8717625106650;-;-;5,0000
2145;8717625106599;-;-;1,0000
2144;8717625106254;-;-;1,0000
2144;8717625106407;-;-;5,0000
3027;689674023302;-;-;1,0000
3366;5450524055560;-;-;10,0000
3366;54509788;-;-;1,0000
2770;54123069;-;-;1,0000
2770;5425007960051;-;-;1,0000
2770;3258171498844;-;-;1,0000
2252;59912132;-;-;1,0000
2252;5998900521938;-;-;10,0000
2709;4006396134752;-;-;10,0000
2709;4006396134745;-;-;1,0000
3024;4006396080868;-;-;1,0000
3024;4006396080875;-;-;10,0000
2760;4006396134721;-;-;10,0000
2760;4006396134714;-;-;1,0000
2493;4006396093356;-;-;10,0000
2493;4006396093349;-;-;1,0000
2761;4006396134684;-;-;1,0000
2761;4006396134691;-;-;10,0000
3004;4260214959860;-;-;1,0000
3004;4260214959877;-;-;20,0000
3005;4260367980285;-;-;1,0000
3005;4260367980292;-;-;20,0000
2864;4260471450087;-;-;10,0000
2864;4260214955688;-;-;10,0000
2864;42317647;-;-;1,0000
2864;4260214955695;-;-;1,0000
2864;4260214955671;-;-;1,0000
2571;80981855;-;-;1,0000
2571;8032817680528;-;-;10,0000
1896;80718642;-;-;1,0000
1896;8032817680092;-;-;20,0000
1785;80718635;-;-;1,0000
1785;8032817680078;-;-;10,0000
3186;80854159;-;-;1,0000
3186;8032817681211;-;-;10,0000
2215;80751380;-;-;1,0000
2215;8032817680320;-;-;20,0000
2572;8032817680511;-;-;10,0000
2572;80774525;-;-;1,0000
3531;8032817681969;-;-;1,0000
3531;8032817681976;-;-;6,0000
2768;8032817680795;-;-;10,0000
2768;8032817680788;-;-;1,0000
2657;8032817680610;-;-;10,0000
2657;80979289;-;-;1,0000
3496;8032817681587;-;-;6,0000
3496;8032817681570;-;-;1,0000
2107;80738619;-;-;1,0000
2107;8032817680221;-;-;10,0000
2687;80958291;-;-;1,0000
2687;8032817680696;-;-;20,0000
3165;8032817681235;-;-;10,0000
3165;8032817681228;-;-;1,0000
2766;8032817680740;-;-;1,0000
2766;8032817680757;-;-;10,0000
1791;8000001370494;-;-;1,0000
2011;5450524000799;-;-;10,0000
2011;54505285;-;-;1,0000
1792;8000001370500;-;-;1,0000
2681;5998900506966;-;-;1,0000
1776;59919148;-;-;1,0000
1776;8000001370517;-;-;1,0000
1776;5998900501480;-;-;10,0000
1777;8000001370524;-;-;1,0000
1777;59919131;-;-;1,0000
1777;5998900501312;-;-;10,0000
2836;5998900508427;-;-;1,0000
2836;5998900524847;-;-;5,0000
1846;5998900522126;-;-;3,0000
1846;5998900508014;-;-;1,0000
1846;3380891049898;-;-;1,0000
1847;59921127;-;-;1,0000
2759;8711213011869;-;-;10,0000
2759;8711213001860;-;-;1,0000
2721;54502932;-;-;1,0000
2721;5450524018558;-;-;10,0000
2720;54502925;-;-;1,0000
2720;5450524018534;-;-;10,0000
1272;5010175539460;-;-;10,0000
1272;5010175539422;-;-;1,0000
1271;5010175539415;-;-;1,0000
1271;5010175664339;-;-;10,0000
842;90081903;-;-;1,0000
842;9008100207092;-;-;10,0000
351;90300189;-;-;1,0000
351;90300608;-;-;1,0000
351;9008100200833;-;-;10,0000
1948;5010175808443;-;-;10,0000
1948;5010175808436;-;-;1,0000
836;5414842402017;-;-;10,0000
836;5410738401911;-;-;1,0000
836;5414842401911;-;-;1,0000
836;5410738402017;-;-;10,0000
1722;8032817680047;-;-;10,0000
1722;80711605;-;-;1,0000
2034;80733980;-;-;1,0000
2034;8032817680177;-;-;10,0000
497;87248623;-;-;1,0000
497;8724800002324;-;-;20,0000
165;3258174256861;-;-;5,0000
165;8000001306332;-;-;1,0000
1816;8000001370548;-;-;1,0000
1816;681467900586;-;-;10,0000
2808;4260214954636;-;-;1,0000
2782;4260214954698;-;-;1,0000
2782;4260214954704;-;-;10,0000
2781;4260214954674;-;-;10,0000
2781;4260214954667;-;-;1,0000
2784;4260115867509;-;-;1,0000
2784;4260115867516;-;-;10,0000
2783;4260115864379;-;-;1,0000
2783;4260115864386;-;-;10,0000
1793;8000001370555;-;-;1,0000
1793;681467900579;-;-;10,0000
2809;4260214954544;-;-;1,0000
2809;4260214954551;-;-;10,0000
2810;4260214954759;-;-;1,0000
1472;8000001368644;-;-;1,0000
1473;8000001368651;-;-;1,0000
1471;8000001368637;-;-;1,0000
1466;8000001368606;-;-;1,0000
1609;8000001368781;-;-;1,0000
1372;8000001368354;-;-;1,0000
1375;8000001368385;-;-;1,0000
1373;8000001368361;-;-;1,0000
1374;8000001368378;-;-;1,0000
1463;8000001368590;-;-;1,0000
1454;8000001368569;-;-;1,0000
1469;8000001368620;-;-;1,0000
1468;8000001368613;-;-;1,0000
1377;8000001368408;-;-;1,0000
1376;8000001368392;-;-;1,0000
1379;8000001368422;-;-;1,0000
1378;8000001368415;-;-;1,0000
1415;8000001368507;-;-;1,0000
1389;8000001368484;-;-;1,0000
1390;8000001368491;-;-;1,0000
1388;8000001368477;-;-;1,0000
1385;8000001368446;-;-;1,0000
1384;8000001368439;-;-;1,0000
1387;8000001368460;-;-;1,0000
1386;8000001368453;-;-;1,0000
1431;8000001368545;-;-;1,0000
1432;8000001368552;-;-;1,0000
1430;8000001368538;-;-;1,0000
1367;8000001368347;-;-;1,0000
1419;8000001368521;-;-;1,0000
1418;8000001368514;-;-;1,0000
1461;8000001368583;-;-;1,0000
1460;8000001368576;-;-;1,0000
2045;3258172933504;-;-;10,0000
2907;8416000703056;-;-;1,0000
2907;8416000801615;-;-;10,0000
2905;8416000702608;-;-;1,0000
2905;8416000801301;-;-;10,0000
2903;8416000702592;-;-;1,0000
2903;8416000801295;-;-;10,0000
2046;3258172933481;-;-;10,0000
2821;8437004190628;-;-;1,0000
3371;4004018203701;-;-;1,0000
3371;4004018940309;-;-;20,0000
1642;8000001368859;-;-;1,0000
2730;4004018927607;-;-;20,0000
2730;4004018923319;-;-;1,0000
2994;4004018928239;-;-;15,0000
2994;4004018933066;-;-;10,0000
1352;8000001368330;-;-;1,0000
704;4004018202438;-;-;1,0000
1700;4004018000805;-;-;1,0000
1700;4004018205781;-;-;20,0000
860;4032900000558;-;-;10,0000
860;40329864;-;-;1,0000
2919;5000219023628;-;-;1,0000
2919;5000219023635;-;-;20,0000
2918;5000219023581;-;-;1,0000
2918;5000219023598;-;-;10,0000
2921;5000219023611;-;-;20,0000
2921;5000219023604;-;-;1,0000
2920;5000219023567;-;-;1,0000
2920;5000219023574;-;-;10,0000
1639;8027463199999;-;-;1,0000
1639;80949404;-;-;1,0000
1639;8027463299996;-;-;10,0000
183;8027463201838;-;-;20,0000
183;8027463101831;-;-;1,0000
850;8027463108502;-;-;1,0000
850;8027463208509;-;-;10,0000
2873;8723900208612;-;-;1,0000
2873;8723900208629;-;-;10,0000
992;8027463109929;-;-;1,0000
992;8027463209926;-;-;20,0000
2424;4031300087312;-;-;10,0000
2424;42197683;-;-;1,0000
2425;59039518;-;-;1,0000
2425;5903141006649;-;-;10,0000
875;87248050;-;-;1,0000
875;8724800001716;-;-;10,0000
984;4023500022903;-;-;10,0000
984;87248746;-;-;1,0000
948;8724800001723;-;-;10,0000
948;87248173;-;-;1,0000
995;8027463209957;-;-;10,0000
995;8027463109950;-;-;1,0000
1920;80725480;-;-;1,0000
1920;8032817680016;-;-;10,0000
1919;8032817680009;-;-;10,0000
1919;80725473;-;-;1,0000
1907;8000001000803;-;-;1,0000
1645;7290000302638;-;-;10,0000
1645;72991893;-;-;1,0000
1645;8000001357945;-;-;1,0000
1906;8000001000797;-;-;1,0000
1670;7290000302515;-;-;10,0000
1670;72991527;-;-;1,0000
1670;8000001357976;-;-;1,0000
2369;8032953872047;-;-;10,0000
2369;8032953871040;-;-;1,0000
1931;8032797940049;-;-;1,0000
1931;8032797940056;-;-;10,0000
1931;8000001000094;-;-;1,0000
1932;8032797940070;-;-;1,0000
1932;8032797940087;-;-;10,0000
1932;8000001000100;-;-;1,0000
1933;8032797940025;-;-;10,0000
1933;8032797940018;-;-;1,0000
2163;8284080420787;-;-;1,0000
2163;6223000095379;-;-;10,0000
2052;6223000091159;-;-;10,0000
2052;6223000091241;-;-;1,0000
2053;6223000095317;-;-;10,0000
2053;6223000090541;-;-;1,0000
2368;6223000097038;-;-;10,0000
2368;6223000097021;-;-;1,0000
3336;4033100065620;-;-;10,0000
3336;4033100065613;-;-;1,0000
2062;6223000095492;-;-;10,0000
2062;6223000090831;-;-;1,0000
2056;6223000097588;-;-;10,0000
2056;6223000097571;-;-;1,0000
2060;6223000091173;-;-;10,0000
2060;6223000091166;-;-;1,0000
2054;4033100067129;-;-;1,0000
2054;6223000095331;-;-;10,0000
2054;4033100067136;-;-;10,0000
2054;6223000090725;-;-;1,0000
2359;4033100067150;-;-;1,0000
2359;6223000090763;-;-;1,0000
2162;4033100060014;-;-;10,0000
2162;6223000090787;-;-;1,0000
2162;4033100060007;-;-;1,0000
2162;6223000095355;-;-;10,0000
2057;6223000095560;-;-;10,0000
2057;6223000095553;-;-;1,0000
2055;6223000097120;-;-;1,0000
2055;6223000097137;-;-;10,0000
2357;6223000090824;-;-;1,0000
2360;6223000090596;-;-;1,0000
2354;4033100060755;-;-;1,0000
2354;6223000090497;-;-;1,0000
2051;6223000095287;-;-;10,0000
2051;4033100059926;-;-;10,0000
2051;6223000090459;-;-;1,0000
2051;4033100059919;-;-;1,0000
2058;6223000091470;-;-;1,0000
2058;6223000091487;-;-;10,0000
2061;6223000095218;-;-;10,0000
2061;6223000090145;-;-;1,0000
2372;8032953872030;-;-;10,0000
2372;8032953871033;-;-;1,0000
2305;4043058005319;-;-;1,0000
2305;4043058005326;-;-;5,0000
2306;4043058005340;-;-;1,0000
2306;4043058005357;-;-;5,0000
2954;4043058008105;-;-;5,0000
2954;4043058008099;-;-;1,0000
279;8027463102791;-;-;1,0000
279;8027463202798;-;-;10,0000
3674;46206398;-;-;1,0000
3674;59475330;-;-;1,0000
3674;5942425003837;-;-;10,0000
3674;4600266011510;-;-;10,0000
3691;59475354;-;-;1,0000
3691;4600266011497;-;-;10,0000
3691;46206374;-;-;1,0000
3691;5942425003851;-;-;10,0000
3829;59477778;-;-;1,0000
3829;8027463000967;-;-;10,0000
3792;5942425004520;-;-;10,0000
3792;59476740;-;-;1,0000
3791;5942425004513;-;-;10,0000
3791;59476733;-;-;1,0000
3797;5942425004568;-;-;10,0000
3797;59476825;-;-;1,0000
3730;5942425003790;-;-;10,0000
3730;59475293;-;-;1,0000
3870;59478447;-;-;1,0000
3870;5942425005930;-;-;10,0000
3652;5942425003844;-;-;10,0000
3652;46206381;-;-;1,0000
3652;4600266011503;-;-;10,0000
3652;59475347;-;-;1,0000
2229;5411741704358;-;-;6,0000
2229;5411741704198;-;-;1,0000
1659;5411741687224;-;-;20,0000
1659;5411741687026;-;-;1,0000
2024;3258171225259;-;-;10,0000
820;8000001307445;-;-;1,0000
820;3258171282658;-;-;10,0000
1269;5411741683011;-;-;1,0000
1269;8000001368231;-;-;1,0000
1269;5411741683219;-;-;10,0000
1506;5411741704341;-;-;6,0000
1506;5411741703870;-;-;1,0000
216;5712341057777;-;-;1,0000
216;8723900100848;-;-;1,0000
216;5712341057753;-;-;5,0000
1671;3258171103458;-;-;10,0000
1671;30027909;-;-;1,0000
1671;3258172937946;-;-;10,0000
1671;8000001357983;-;-;1,0000
1246;6001697156210;-;-;1,0000
1245;6001697156418;-;-;1,0000
2528;5010175800270;-;-;1,0000
2528;5010175800287;-;-;10,0000
907;5010175015315;-;-;1,0000
907;3258171450545;-;-;10,0000
2386;5010175810040;-;-;10,0000
2386;5010175810033;-;-;1,0000
1661;5010175806081;-;-;10,0000
1661;5010175806074;-;-;1,0000
1661;8000001368934;-;-;1,0000
1662;5010175806111;-;-;10,0000
1662;5010175806104;-;-;1,0000
1662;8000001368941;-;-;1,0000
2529;5010175800300;-;-;10,0000
2529;5010175800294;-;-;1,0000
21758;5411741753950;-;-;1,0000
21762;5411741752953;-;-;1,0000
DP040;7622100709695;-;-;1,0000
DP036;7622100706908;-;-;1,0000
DP037;7622100707103;-;-;1,0000
DP039;7622100707165;-;-;1,0000
DP038;7622100707127;-;-;1,0000
DP042;7622100708636;-;-;1,0000
DP044;7622100707653;-;-;1,0000
DP043;7622100706175;-;-;1,0000
DP041;7622100707226;-;-;1,0000
ED779;6975788629092;-;-;1,0000
ED779;6975788629214;-;-;10,0000
2851;42139720;-;-;1,0000
2851;4033100043833;-;-;12,0000
2417;8710900494985;-;-;5,0000
2417;8710900094987;-;-;1,0000
2737;8710900002128;-;-;1,0000
2737;8710900802124;-;-;10,0000
2530;8710900082779;-;-;1,0000
2530;8710900882775;-;-;10,0000
2531;8710900094956;-;-;1,0000
2531;8710900494954;-;-;5,0000
2293;8710900882751;-;-;10,0000
2293;8710900082755;-;-;1,0000
2736;8710900802025;-;-;10,0000
2736;8710900002029;-;-;1,0000
2579;5411808061486;-;-;1,0000
2579;5411808161483;-;-;3,0000
2577;5411808161490;-;-;3,0000
2577;5411808061493;-;-;1,0000
2578;5411808161476;-;-;3,0000
2578;5411808061479;-;-;1,0000
606;3258170267625;-;-;1,0000
606;3258174600251;-;-;5,0000
EZ003;8027463000844;-;-;6,0000
EZ002;8027463000851;-;-;6,0000
1544;4002450111417;-;-;1,0000
1544;4002450011410;-;-;20,0000
1544;8000001368705;-;-;1,0000
1545;4002450110564;-;-;1,0000
1545;4002450010567;-;-;20,0000
1545;8000001368712;-;-;1,0000
2671;8723900203419;-;-;1,0000
2671;8723900203426;-;-;10,0000
2641;59930983;-;-;1,0000
2641;5998900412533;-;-;20,0000
2640;42222439;-;-;1,0000
2640;4031300102053;-;-;10,0000
1547;4031800002884;-;-;10,0000
1547;40318868;-;-;1,0000
1214;4031800001306;-;-;10,0000
1214;40318325;-;-;1,0000
2875;8723900208599;-;-;1,0000
2875;8723900208605;-;-;4,0000
1215;4031800001719;-;-;10,0000
1215;40318646;-;-;1,0000
1215;4031800002501;-;-;10,0000
1724;42145424;-;-;1,0000
1724;5000219521018;-;-;20,0000
1749;40318318;-;-;1,0000
1749;3258171127409;-;-;10,0000
1838;8719600102169;-;-;10,0000
1838;87196986;-;-;1,0000
716;4031800001504;-;-;20,0000
716;40318363;-;-;1,0000
1219;4031800001696;-;-;10,0000
1219;40318639;-;-;1,0000
1837;87196337;-;-;1,0000
1837;8719600102183;-;-;10,0000
2646;8723900202627;-;-;10,0000
2646;8723900202610;-;-;1,0000
1786;8027463117863;-;-;1,0000
1786;8027463217860;-;-;10,0000
1786;8027463117873;-;-;1,0000
1787;8027463117870;-;-;1,0000
1787;8027463217877;-;-;10,0000
1103;8027463206079;-;-;10,0000
1103;8027463106072;-;-;1,0000
227;8027463202279;-;-;10,0000
227;8027463102272;-;-;1,0000
ED316;8027463005337;-;-;1,0000
ED314;8027463005283;-;-;1,0000
ED300;8027463004927;-;-;1,0000
ED310;8027463005122;-;-;1,0000
ED196;8027463004828;-;-;1,0000
ED312;8027463005160;-;-;1,0000
ED298;8027463004880;-;-;1,0000
ED297;8027463004866;-;-;1,0000
ED311;8027463005146;-;-;1,0000
ED313;8027463005184;-;-;1,0000
ED197;8027463004842;-;-;1,0000
ED308;8027463005085;-;-;1,0000
ED307;8027463005061;-;-;1,0000
ED302;8027463004965;-;-;1,0000
ED306;8027463005047;-;-;1,0000
ED304;8027463005009;-;-;1,0000
ED301;8027463004941;-;-;1,0000
ED299;8027463004903;-;-;1,0000
ED305;8027463005023;-;-;1,0000
ED309;8027463005108;-;-;1,0000
ED303;8027463004989;-;-;1,0000
ED317;8027463005351;-;-;1,0000
ED315;8027463005313;-;-;1,0000
968;8000001307544;-;-;1,0000
807;8720400042967;-;-;1,0000
2584;4069400780024;-;-;1,0000
2584;4069400780529;-;-;15,0000
1934;86409123458;-;-;1,0000
1934;4069400780550;-;-;10,0000
1934;4069400780055;-;-;1,0000
2443;4069400781052;-;-;1,0000
2443;4069400781557;-;-;5,0000
2442;4069400782059;-;-;1,0000
2442;4069400782554;-;-;5,0000
